,OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
126669,126670,271230000000.0,271230000000.0,27,123,36100,1,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,1401.669561,214.1267289,1187.542832,0.7546,1733,516.0,482.0,0.614,109,0.226141079,235,0.487551867,138,0.286307054,708,235,320,153,0.331920904,3894,143,225,2336,1185,5,143,162,2336,436,5,279,470,63,277,757,2860,0.07113508,0.434510643,1.459315785,3.279039623,0.120416709,0.18946685,1.967086944,0.997858745,0.004210374,0.120416709,0.136416132,1.967086944,0.367144652,0.004210374,0.234938894,0.395775198,0.053050718,3.713550266,1,8.078838174,0.598482812,0.598482812,0.637034396,0.637034396,0.671935478,0.526014017,0.434689059,0.413405485,0.61595877,0.307692308,0.181818182,0.441233168,12.21305944,2.247269025,3.266244668,6.69954575,34.32270307,4.311423438,11.85641446,4.850351368,21.01818926,7.544991017,291.02,0.000832145,0.056210105,36.67,19.76248719,0.021159838,226745,179015,339019,121965,0.000546438,0.662079457,0.000543542,0.750769579,0.00137684,0.54151805,0.000911211,0.306614209,15,13,8,18,13.33333333,9982.514268,5672478.641
126670,126671,271230000000.0,271230000000.0,27,123,36300,1,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,40.2207141,0.0,40.2207141,40.10674,701,313.0,313.0,0.552,0,0.0,160,0.511182109,153,0.488817891,294,66,48,180,0.224489796,192,32,0,7,55,98,32,0,7,45,98,0,10,0,74,58,60,0.385416667,7.80417456,17.478359,4.787225289,0.797870882,0.0,0.174534255,1.371340578,2.443479575,0.797870882,0.0,0.174534255,1.122005927,2.443479575,0.0,0.24933465,0.0,12.59139985,0,0.61341853,0.808450434,0.696361301,0.780751731,0.604283126,0.677421609,0.684864793,0.756959464,0.618015634,0.430011198,0.790123457,1.53125,0.587869673,28.13891086,0.0,0.0,28.13891086,148.5244639,0.0,0.0,0.0,31.82439767,127.2975907,139.48,0.0,0.0,5.0,79.56099417,0.007132668,289666,215405,275424,147272,0.000698072,0.845804353,0.000654032,0.90338531,0.001118565,0.439937194,0.001100282,0.370234803,16,12,17,20,17.0,2009.304775,162770.6818
126671,126672,271230000000.0,271230000000.0,27,123,36300,2,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,59.8174738,0.0,59.8174738,59.8174738,700,274.0,274.0,0.563,0,0.0,104,0.379562044,170,0.620437956,314,65,70,179,0.207006369,24,6,6,0,12,0,6,6,0,5,0,3,4,0,6,9,9,0.25,4.580601329,11.70226617,0.401220554,0.100305139,0.100305139,0.0,0.200610277,0.0,0.100305139,0.100305139,0.0,0.083587615,0.0,0.050152569,0.066870092,0.0,4.981821884,0,0.087591241,0.94639463,0.646014837,0.980776532,0.759097528,0.262436793,0.29170869,0.324754253,0.008446979,0.066298343,0.142011834,13.08333333,5.65295e-06,16.86269284,0.0,0.0,16.86269284,60.63245018,0.0,0.0,0.0,10.69921478,53.49607392,387.58,0.0,0.0,9.0,96.29293305,0.012857143,283275,211037,270846,140906,0.000682671,0.827143082,0.00064077,0.885066389,0.001099973,0.432624714,0.001052721,0.354230982,4,18,11,17,13.0,2207.672983,242077.7023
126672,126673,271230000000.0,271230000000.0,27,123,37100,1,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,148.8317894,11.6836293,137.1481601,1.89932088,1086,525.0,484.0,0.391,217,0.448347107,189,0.390495868,78,0.161157025,585,153,195,237,0.261538462,1883,33,422,310,827,291,33,422,310,231,291,0,596,0,333,420,1130,0.176845459,276.4145888,571.7833208,991.4069917,17.37463129,222.184679,163.2162334,435.4187903,153.2126578,17.37463129,222.184679,163.2162334,121.6224191,153.2126578,0.0,313.7963713,0.0,1267.821581,0,3.890495868,0.840671242,0.840671242,0.900314819,0.775760015,0.88343091,0.642753115,0.680402439,0.419207961,0.731559448,0.474068071,0.310674456,0.501914474,19.6127145,0.0,6.187352166,13.42536234,115.1408811,0.0,18.6659449,18.6659449,83.99675206,27.99891735,241.4,0.043275885,0.317957513,29.33,136.868041,0.027007366,220918,173538,338841,130668,0.000532395,0.645065027,0.000526912,0.727799633,0.001376118,0.541233729,0.000976232,0.328493137,20,18,15,19,17.66666667,4083.774537,602311.6006
126673,126674,271230000000.0,271230000000.0,27,123,36300,3,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,60.028003,0.0,60.028003,60.028003,811,355.0,329.0,0.7,0,0.0,87,0.26443769,242,0.73556231,430,107,77,246,0.248837209,71,3,9,7,31,21,3,9,7,2,21,25,4,0,37,14,20,0.521126761,5.913906548,13.51036116,1.18278131,0.049976675,0.149930025,0.116612242,0.516425642,0.349836725,0.049976675,0.149930025,0.116612242,0.033317783,0.349836725,0.416472292,0.066635567,0.0,7.096687857,0,0.215805471,0.836347168,0.836347168,0.829617967,0.776344028,0.394307969,0.542392449,0.594450143,0.433387169,0.160997732,0.283433134,6.056338028,0.006368839,23.8687726,0.0,0.0,23.8687726,138.6233022,0.0,0.0,0.0,63.97014407,95.9552161,170.32,0.0,0.0,7.67,81.7751675,0.00945746,277192,207013,262061,128790,0.000668011,0.80938115,0.000628552,0.868190168,0.001064295,0.418592356,0.000962201,0.323771934,7,18,17,19,16.16666667,2209.440438,242929.5098
126674,126675,271230000000.0,271230000000.0,27,123,36300,4,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,160.2040727,1.3704166,158.8336561,158.8336561,1334,439.0,439.0,0.335,129,0.293849658,126,0.287015945,184,0.419134396,694,140,141,413,0.201729107,1526,6,87,0,964,469,6,87,0,37,469,840,87,0,463,393,670,0.303407602,2.763897846,8.398723751,9.607535566,0.037775369,0.547742853,0.0,6.069242651,2.952774692,0.037775369,0.547742853,0.0,0.23294811,2.952774692,5.288551688,0.547742853,0.0,12.37143341,0,3.476082005,0.604376285,0.520581397,0.630557311,0.543322335,0.734325206,0.531895016,0.592149547,0.404837275,0.932867133,0.625225225,0.454783748,0.579716405,24.07422817,0.0,2.008055762,22.06617241,189.4530463,0.0,4.029372714,8.058745429,213.5567539,36.26435443,451.96,0.0,0.0,25.33,102.0640109,0.018988006,247507,185502,245150,125163,0.000596473,0.722703037,0.000563238,0.777975357,0.000995615,0.391580266,0.000935104,0.314653829,17,10,19,16,16.16666667,3220.798843,648336.0357
126675,126676,271230000000.0,271230000000.0,27,123,36400,4,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,80.1762899,0.0,80.1762899,80.1762899,1105,383.0,383.0,0.599,9,0.023498695,107,0.279373368,267,0.697127937,506,79,97,330,0.156126482,149,105,0,1,12,31,105,0,1,12,31,0,0,0,75,57,17,0.503355705,4.776973348,13.78212937,1.858404775,1.309614103,0.0,0.012472515,0.149670183,0.386647973,1.309614103,0.0,0.012472515,0.149670183,0.386647973,0.0,0.0,0.0,6.635378123,0,0.389033943,0.58409629,0.50311316,0.58409629,0.389397527,0.509376237,0.634140123,0.704740928,0.952378603,0.237639553,0.454961832,3.395973154,0.091083997,22.62633022,0.0,0.0,22.62633022,159.6801251,0.0,0.0,0.0,95.78891727,95.78891727,242.74,0.0,0.0,13.67,109.1195416,0.012371041,281715,212024,274924,142550,0.000678911,0.822587992,0.000643767,0.889205761,0.001116535,0.439138539,0.001065003,0.35836392,10,5,18,18,14.5,2420.005536,324467.7504
126676,126677,271230000000.0,271230000000.0,27,123,37000,3,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,302.2257861,75.6271789,226.5986072,51.45754,651,221.0,221.0,0.682,0,0.0,98,0.443438914,123,0.556561086,345,89,88,168,0.257971014,23,0,0,6,17,0,0,0,6,17,0,0,0,0,8,10,5,0.347826087,4.294803055,12.65120719,0.446970454,0.0,0.0,0.116600988,0.330369466,0.0,0.0,0.0,0.116600988,0.330369466,0.0,0.0,0.0,0.0,4.741773509,0,0.104072398,0.828055725,0.35662419,0.828055725,0.276018575,0.333505334,0.275148853,0.291153396,0.029890814,0.068249258,0.125,15.0,8.31529e-07,16.50842702,0.0,2.33106383,14.17736319,62.15042614,0.0,11.29750986,2.824377466,31.06815213,31.06815213,142.16,0.0,0.0,2.33,6.580799496,0.003579109,247499,193679,238670,75740,0.000596453,0.722679678,0.000588066,0.812268812,0.000969298,0.381229704,0.00056586,0.190406758,6,3,11,20,11.83333333,7774.79316,1223087.337
126677,126678,271230000000.0,271230000000.0,27,123,37000,4,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,63.9178512,0.0,63.9178512,37.91634,671,287.0,261.0,0.72,11,0.042145594,85,0.325670498,165,0.632183908,468,129,134,205,0.275641026,87,12,42,3,8,22,12,42,3,8,22,0,0,0,24,25,38,0.275862069,7.569295982,17.69685576,2.294525263,0.316486243,1.107701851,0.079121561,0.210990829,0.580224779,0.316486243,1.107701851,0.079121561,0.210990829,0.580224779,0.0,0.0,0.0,9.863821244,0,0.333333333,0.812725373,0.812725373,0.812725373,0.629029959,0.496351724,0.586076861,0.646979265,0.446792777,0.229551451,0.313513514,5.379310345,0.012534,30.08319327,0.0,2.190246752,27.89294651,233.6398943,0.0,0.0,20.02570449,20.02570449,200.2570449,181.05,0.0,0.0,2.33,23.32994574,0.003472429,249562,194001,238545,75298,0.000601425,0.728703493,0.000589044,0.813619245,0.000968791,0.381030041,0.000562558,0.189295591,10,13,20,19,16.83333333,2477.862372,258668.3416
126678,126679,271230000000.0,271230000000.0,27,123,37100,5,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,286.621174,44.0547177,242.5664563,37.83063,1049,441.0,407.0,0.614,10,0.024570025,206,0.506142506,191,0.469287469,496,108,158,230,0.217741935,1436,78,532,424,398,4,78,28,424,121,4,34,243,504,128,226,1082,0.08913649,11.65722062,27.72885358,37.95865942,2.061821334,14.06267884,11.2078493,10.52057552,0.105734427,2.061821334,0.740140992,11.2078493,3.198466428,0.105734427,0.898742633,6.423366463,13.32253785,49.61588004,0,3.528255528,0.781831445,0.781831445,0.75826323,0.75826323,0.84185029,0.675305048,0.674297519,0.481218566,0.844265594,0.513457557,0.3454039,0.519651907,30.62051827,0.0,3.667142219,26.95337606,225.202449,0.0,13.19226099,10.5538088,150.3917753,105.538088,131.43,0.000373518,0.84989018,22.67,59.81371135,0.021611058,236949,184112,275340,99234,0.000571029,0.69187442,0.000559018,0.772145847,0.001118224,0.43980302,0.000741386,0.249469556,19,18,20,20,19.5,5500.348235,1159933.686
126679,126680,271230000000.0,271230000000.0,27,123,37200,1,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,196.4294269,0.0,196.4294269,127.75871,1905,726.0,628.0,0.559,62,0.098726115,268,0.426751592,298,0.474522293,862,221,332,309,0.25638051,304,5,0,0,295,4,5,0,0,7,4,273,15,0,16,42,246,0.052631579,5.682587121,14.91092075,2.379485516,0.039136275,0.0,0.0,2.309040221,0.03130902,0.039136275,0.0,0.0,0.054790785,0.03130902,2.136840611,0.117408825,0.0,8.062072637,0,0.484076433,0.139908333,0.095502294,0.283598786,0.219498663,0.491653181,0.4299365,0.47864089,0.765511377,0.275237664,0.521440823,2.835526316,0.159529517,25.28697032,5.432765477,0.727228412,19.12697643,101.03252,9.774502885,0.0,0.0,87.97052597,42.35617917,780.53,0.0,0.0,5.67,18.47381045,0.002976378,208735,166674,105019,67462,0.000503035,0.609491523,0.000506071,0.699012758,0.000426508,0.167747779,0.000504014,0.169596259,10,3,14,14,11.5,5180.514989,794940.4439
126680,126681,271230000000.0,271230000000.0,27,123,37200,2,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,69.8346607,0.0,69.8346607,69.83466,746,279.0,270.0,0.764,0,0.0,89,0.32962963,181,0.67037037,401,89,133,179,0.221945137,8,0,0,0,8,0,0,0,0,8,0,0,0,0,2,2,4,0.25,3.995150832,10.68237463,0.114556296,0.0,0.0,0.0,0.114556296,0.0,0.0,0.0,0.0,0.114556296,0.0,0.0,0.0,0.0,4.109707128,0,0.02962963,0.0,0.0,0.0,0.0,0.188220889,0.151552498,0.168720782,1.71107e-05,0.021220159,0.039119804,50.125,0.0,25.16304984,0.0,1.633305483,23.52974435,149.7021664,0.0,0.0,18.32900722,45.82251804,100.8095397,206.53,0.0,0.0,6.67,61.12723907,0.008941019,227821,182422,339234,122096,0.000549031,0.665221301,0.000553886,0.765058169,0.001377714,0.541861472,0.00091219,0.306943537,3,1,17,19,12.66666667,3376.841089,282616.5241
126681,126682,271711000000.0,271711000000.0,27,171,100100,1,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,3960.717468,223.9010165,3736.816452,3599.595611,4687,1920.0,1798.0,0.602,23,0.012791991,421,0.234149055,1354,0.753058954,3005,632,658,1715,0.21031614,749,55,37,35,297,325,55,37,35,88,325,104,105,0,287,250,212,0.38317757,0.53339325,1.302090709,0.208078929,0.015279494,0.010278932,0.009723314,0.082509268,0.09028792,0.015279494,0.010278932,0.009723314,0.024447191,0.09028792,0.028892134,0.029169943,0.0,0.741472179,0,0.416573971,0.753407513,0.753407513,0.846360871,0.792011786,0.537090568,0.655127874,0.723177424,0.822725336,0.275570272,0.399041023,4.012016021,0.049192406,8.695990656,3.451071869,1.2077436,4.037175187,18.79058308,5.994407349,3.596644409,0.342537563,20.72352255,2.226494158,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,72963,71316,-99999,-99999,0.000175835,0.21304683,0.000216536,0.299091603,-99999.0,-99999.0,-99999.0,-99999.0,11,19,6,1,7.333333333,23238.59599,16028805.17
126682,126683,271230000000.0,271230000000.0,27,123,37200,5,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,48.102957,0.0,48.102957,46.19081,863,275.0,275.0,0.511,41,0.149090909,43,0.156363636,191,0.694545455,361,96,129,136,0.265927978,7,0,0,0,7,0,0,0,0,5,0,0,2,0,2,4,1,0.285714286,5.953565222,18.68337013,0.151545297,0.0,0.0,0.0,0.151545297,0.0,0.0,0.0,0.0,0.10824664,0.0,0.0,0.043298656,0.0,6.105110519,0,0.025454545,0.0,0.0,0.863120569,0.287706856,0.167722871,0.137091469,0.152621568,2.39988e-06,0.016091954,0.038043478,51.57142857,0.0,32.35104318,0.0,0.0,32.35104318,252.804417,0.0,0.0,0.0,39.91438614,226.1815214,480.12,0.0,0.0,5.33,70.91455937,0.00617613,217485,173095,193382,98364,0.000524122,0.635040908,0.000525567,0.725941738,0.000785372,0.308890781,0.000734886,0.247282417,2,3,20,16,12.83333333,1781.046692,194669.7117
126683,126684,271230000000.0,271230000000.0,27,123,37402,2,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,317.2744232,0.1875489,317.0868743,89.73111,1224,494.0,439.0,0.561,47,0.107061503,103,0.234624146,289,0.658314351,745,156,226,363,0.209395973,53,0,20,3,30,0,0,20,3,21,0,0,9,0,13,25,15,0.245283019,5.505337001,13.64075403,0.590653565,0.0,0.222888138,0.033433221,0.334332207,0.0,0.0,0.222888138,0.033433221,0.234032545,0.0,0.0,0.100299662,0.0,6.095990566,0,0.120728929,0.775919992,0.529647793,0.864323998,0.576215999,0.31274503,0.280505331,0.307556842,0.021313948,0.083007048,0.13283208,14.05660377,2.13594e-06,15.01958655,3.821132011,0.0,11.19845453,40.3856515,6.055122919,0.0,0.0,54.49610627,4.036748613,547.18,0.0,0.0,5.0,10.09187153,0.004084967,208329,170385,123625,50452,0.000502057,0.608306032,0.000517339,0.714576291,0.000502072,0.197467307,0.000376931,0.126833928,5,11,8,15,10.33333333,5313.365942,1283993.986
126684,126685,271230000000.0,271230000000.0,27,123,37403,1,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,93.9533504,1.1673004,92.78605,92.78605,665,216.0,216.0,0.489,0,0.0,84,0.388888889,132,0.611111111,376,105,96,175,0.279255319,50,41,0,0,9,0,41,0,0,9,0,0,0,0,6,11,33,0.12,2.32793615,7.167025647,0.538874109,0.441876769,0.0,0.0,0.09699734,0.0,0.441876769,0.0,0.0,0.09699734,0.0,0.0,0.0,0.0,2.866810259,0,0.231481481,0.680077046,0.292893241,0.680077046,0.226692349,0.520541881,0.456043067,0.50770488,0.363544212,0.13986014,0.234741784,7.52,0.001473669,20.03732159,0.0,1.864667443,18.17265414,75.90106487,0.0,0.0,13.79517718,82.77106311,6.897588592,402.34,0.0,0.0,5.33,36.7641472,0.008015038,185631,155908,152262,60091,0.000447356,0.542029468,0.000473382,0.653861316,0.000618374,0.243209441,0.000448945,0.151065916,11,3,12,16,11.66666667,3617.014207,380224.0145
126685,126686,271230000000.0,271230000000.0,27,123,37403,2,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,62.3722407,0.0,62.3722407,62.31924,1028,280.0,280.0,0.579,0,0.0,71,0.253571429,209,0.746428571,526,154,184,188,0.292775665,7,0,4,0,3,0,0,4,0,0,0,0,3,0,2,5,0,0.285714286,4.492994459,16.49570823,0.112324861,0.0,0.064185635,0.0,0.048139226,0.0,0.0,0.064185635,0.0,0.0,0.0,0.0,0.048139226,0.0,4.60531932,0,0.025,0.985228136,0.424314663,0.985228136,0.328409379,0.119534051,0.087414152,0.097316668,4.95e-13,0.01352657,0.026266417,75.14285714,0.0,24.13400356,0.0,4.092063004,20.04194056,82.12884358,0.0,61.56584976,0.0,61.56584976,0.0,375.51,0.0,0.0,5.33,54.69099653,0.005184825,180967,152754,152255,60076,0.000436116,0.528410916,0.000463806,0.640633781,0.000618345,0.24319826,0.000448833,0.151028207,2,4,13,17,11.0,2061.671206,252416.2367
126686,126687,271230000000.0,271230000000.0,27,123,37403,3,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,239.6121287,2.0968906,237.5152381,183.93863,1838,584.0,584.0,0.394,18,0.030821918,332,0.568493151,234,0.400684932,896,277,336,283,0.309151786,160,7,82,0,63,8,7,13,0,0,8,62,1,69,28,28,104,0.175,3.174972,9.992463247,0.869855343,0.038056171,0.445800863,0.0,0.342505541,0.043492767,0.038056171,0.070675747,0.0,0.0,0.043492767,0.337068945,0.005436596,0.375125116,4.044827343,0,0.273972603,0.718653472,0.619014408,0.699001764,0.602297783,0.456573434,0.48380841,0.538615559,0.251099546,0.16016016,0.303030303,5.6,0.010051836,7.697977965,0.0,1.621835426,6.076142539,33.24553011,0.0,8.083691873,5.389127915,29.64020354,2.694563958,323.21,0.0,0.0,4.67,12.58361368,0.002540805,172680,146169,84831,31680,0.000416145,0.504213459,0.000443812,0.613017002,0.00034452,0.135501307,0.000236684,0.079642013,9,12,8,17,11.83333333,4556.614371,969696.6426
126687,126688,271711000000.0,271711000000.0,27,171,100100,5,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,9671.44458,167.6306632,9503.813917,9375.76303,7231,2478.0,2385.0,0.646,99,0.041509434,249,0.104402516,2037,0.85408805,3101,638,693,1770,0.205740084,641,4,64,327,230,16,4,30,327,128,16,97,5,34,109,162,370,0.170046802,0.264298489,0.771243895,0.068367769,0.000426632,0.006826111,0.034877161,0.024531337,0.001706528,0.000426632,0.00319974,0.034877161,0.013652222,0.001706528,0.010345825,0.00053329,0.003626372,0.332666258,0,0.268763103,0.661708669,0.661708669,0.678803473,0.678803473,0.414100013,0.410378723,0.406744571,0.135660404,0.162855691,0.342597541,4.83775351,0.021541941,4.687500737,0.925592263,0.88741759,2.874490885,11.2732847,2.424289891,2.154924347,0.134682772,12.32347361,1.481510489,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,66544,65704,-99999,-99999,0.000160366,0.194303801,0.000199497,0.275555481,-99999.0,-99999.0,-99999.0,-99999.0,8,15,5,1,5.833333333,31649.068,39139798.99
126688,126689,271711000000.0,271711000000.0,27,171,100400,3,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,5347.213112,798.8105482,4548.402564,4548.402564,702,383.0,272.0,0.652,11,0.040441176,36,0.132352941,225,0.827205882,455,123,132,200,0.27032967,162,3,4,144,6,5,3,4,144,6,5,0,0,0,51,40,71,0.314814815,0.084205387,0.154339901,0.0356169,0.000659572,0.00087943,0.031659467,0.001319144,0.001099287,0.000659572,0.00087943,0.031659467,0.001319144,0.001099287,0.0,0.0,0.0,0.119822288,0,0.595588235,0.310279058,0.310279058,0.310279058,0.240148554,0.472762511,0.435432578,0.343014963,0.054973026,0.375,0.525121556,2.808641975,0.163876534,3.424352081,0.612897003,2.682679618,0.128775461,4.457934344,1.829213638,6.472602102,0.140708741,0.0,0.0,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,10937,12938,-99999,-99999,2.63573e-05,0.031935271,3.92835e-05,0.054260575,-99999.0,-99999.0,-99999.0,-99999.0,9,3,4,1,3.666666667,23460.2525,21639879.26
126689,126690,271711000000.0,271711000000.0,27,171,100703,4,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,12319.27305,1515.466277,10803.80677,10803.80677,3694,1160.0,1141.0,0.545,61,0.053461876,197,0.172655565,883,0.773882559,1599,354,395,850,0.221388368,366,0,33,56,218,59,0,14,56,127,59,74,17,19,135,106,125,0.368852459,0.107369562,0.341916519,0.033876948,0.0,0.003054479,0.005183358,0.020178073,0.005461038,0.0,0.00129584,0.005183358,0.011755116,0.005461038,0.006849438,0.001573519,0.001758639,0.14124651,0,0.320771253,0.798537072,0.687822395,0.869978011,0.814112351,0.51149343,0.548678277,0.59403604,0.725913799,0.180295567,0.372519084,4.368852459,0.034429124,3.587880392,0.69295722,2.12554941,0.769373762,4.503893955,1.421721096,3.376587603,0.296191895,1.954866507,0.651622169,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,17505,21451,-99999,-99999,4.21857e-05,0.051113369,6.51315e-05,0.089963178,-99999.0,-99999.0,-99999.0,-99999.0,10,19,4,1,6.5,34389.83859,49855416.85
126690,126691,271711000000.0,271711000000.0,27,171,100100,4,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,2748.732987,42.9672306,2705.765756,2683.754535,1201,275.0,275.0,0.528,0,0.0,57,0.207272727,218,0.792727273,458,91,96,271,0.198689956,124,0,0,58,66,0,0,0,58,59,0,0,7,0,9,31,84,0.072580645,0.102468388,0.447507395,0.046203928,0.0,0.0,0.021611514,0.024592413,0.0,0.0,0.0,0.021611514,0.021984127,0.0,0.0,0.002608286,0.0,0.148672315,0,0.450909091,0.996995427,0.429382559,0.792885455,0.418897904,0.759583561,0.427742949,0.419024458,0.670878362,0.187169811,0.426116838,3.693548387,0.067640498,2.916611627,0.54458096,0.93602734,1.436003327,2.208498643,1.89225545,0.473063863,0.236531931,2.128787382,0.236531931,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,58597,57176,-99999,-99999,0.000141214,0.17109912,0.000173603,0.23978997,-99999.0,-99999.0,-99999.0,-99999.0,18,6,3,1,5.333333333,15082.92542,11123971.62
126691,126692,271230000000.0,271230000000.0,27,123,40302,1,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,186.3697388,5.6435169,180.7262219,180.72622,1428,569.0,529.0,0.533,14,0.026465028,100,0.189035917,415,0.784499055,600,130,141,329,0.216666667,478,412,3,0,18,45,412,3,0,18,45,0,0,0,222,153,103,0.464435146,3.148408681,7.901454476,2.644884622,2.279691347,0.016599694,0.0,0.099598166,0.248995414,2.279691347,0.016599694,0.0,0.099598166,0.248995414,0.0,0.0,0.0,5.793293303,0,0.903591682,0.36488409,0.314294048,0.36488409,0.24325606,0.579067603,0.594145804,0.661452276,0.608421471,0.501573977,0.886827458,1.255230126,0.77473819,17.93179669,0.0,6.197741317,11.73405538,63.76761423,0.0,28.3301446,10.62380423,46.03648498,3.541268075,1013.89,0.0,0.0,2.0,7.082536151,0.00140056,140373,126676,41296,29554,0.000338288,0.40987929,0.000384625,0.531265465,0.000167713,0.065962466,0.0002208,0.07429735,13,3,11,13,10.66666667,4681.201733,754228.7777
